31 33 33
11 1 1 minecraft:lava[level="0"]
10 0 1 minecraft:netherrack
10 1 2 minecraft:lava[level="0"]
9 0 2 minecraft:netherrack
9 1 3 minecraft:lava[level="0"]
8 0 3 minecraft:netherrack
8 1 4 minecraft:lava[level="0"]
7 0 4 minecraft:netherrack
7 1 5 minecraft:lava[level="0"]
6 0 5 minecraft:netherrack
6 1 6 minecraft:lava[level="0"]
5 0 6 minecraft:netherrack
5 1 7 minecraft:lava[level="0"]
4 0 7 minecraft:netherrack
4 1 8 minecraft:lava[level="0"]
3 0 8 minecraft:netherrack
3 1 9 minecraft:lava[level="0"]
2 0 9 minecraft:netherrack
2 1 10 minecraft:lava[level="0"]
1 0 10 minecraft:netherrack
1 1 11 minecraft:lava[level="0"]
0 0 11 minecraft:netherrack
0 1 12 minecraft:lava[level="0"]
13 1 0 minecraft:lava[level="0"]
12 0 0 minecraft:netherrack
12 1 1 minecraft:lava[level="0"]
11 0 1 minecraft:netherrack
11 1 2 minecraft:lava[level="0"]
10 0 2 minecraft:netherrack
10 1 3 minecraft:lava[level="0"]
9 0 3 minecraft:netherrack
9 1 4 minecraft:lava[level="0"]
8 0 4 minecraft:netherrack
8 1 5 minecraft:lava[level="0"]
7 0 5 minecraft:netherrack
7 1 6 minecraft:lava[level="0"]
6 0 6 minecraft:netherrack
6 1 7 minecraft:lava[level="0"]
5 0 7 minecraft:netherrack
5 1 8 minecraft:lava[level="0"]
4 0 8 minecraft:netherrack
4 1 9 minecraft:lava[level="0"]
3 0 9 minecraft:netherrack
3 1 10 minecraft:lava[level="0"]
2 0 10 minecraft:netherrack
2 1 11 minecraft:lava[level="0"]
1 0 11 minecraft:netherrack
1 1 12 minecraft:lava[level="0"]
0 0 12 minecraft:netherrack
0 1 13 minecraft:lava[level="0"]
15 2 0 minecraft:basalt[axis="y"]
14 1 0 minecraft:lava[level="0"]
13 0 0 minecraft:netherrack
13 1 1 minecraft:lava[level="0"]
12 0 1 minecraft:netherrack
12 1 2 minecraft:lava[level="0"]
11 0 2 minecraft:netherrack
11 1 3 minecraft:lava[level="0"]
10 0 3 minecraft:netherrack
10 1 4 minecraft:lava[level="0"]
9 0 4 minecraft:netherrack
9 1 5 minecraft:lava[level="0"]
8 0 5 minecraft:netherrack
8 1 6 minecraft:lava[level="0"]
7 0 6 minecraft:netherrack
7 1 7 minecraft:lava[level="0"]
6 0 7 minecraft:netherrack
6 1 8 minecraft:lava[level="0"]
5 0 8 minecraft:netherrack
5 1 9 minecraft:lava[level="0"]
4 0 9 minecraft:netherrack
4 1 10 minecraft:lava[level="0"]
3 0 10 minecraft:netherrack
3 1 11 minecraft:lava[level="0"]
2 0 11 minecraft:netherrack
2 1 12 minecraft:lava[level="0"]
1 0 12 minecraft:netherrack
1 1 13 minecraft:lava[level="0"]
0 0 13 minecraft:netherrack
0 1 14 minecraft:lava[level="0"]
15 1 0 minecraft:basalt[axis="y"]
14 0 0 minecraft:netherrack
14 1 1 minecraft:lava[level="0"]
15 2 1 minecraft:basalt[axis="y"]
14 2 2 minecraft:basalt[axis="y"]
13 0 1 minecraft:netherrack
13 1 2 minecraft:lava[level="0"]
13 2 3 minecraft:basalt[axis="y"]
12 0 2 minecraft:netherrack
12 1 3 minecraft:lava[level="0"]
11 0 3 minecraft:netherrack
11 1 4 minecraft:lava[level="0"]
10 0 4 minecraft:netherrack
10 1 5 minecraft:lava[level="0"]
9 0 5 minecraft:netherrack
9 1 6 minecraft:lava[level="0"]
8 0 6 minecraft:netherrack
8 1 7 minecraft:lava[level="0"]
7 0 7 minecraft:netherrack
7 1 8 minecraft:lava[level="0"]
6 0 8 minecraft:netherrack
6 1 9 minecraft:lava[level="0"]
5 0 9 minecraft:netherrack
5 1 10 minecraft:lava[level="0"]
4 0 10 minecraft:netherrack
4 1 11 minecraft:lava[level="0"]
3 0 11 minecraft:netherrack
3 1 12 minecraft:lava[level="0"]
2 0 12 minecraft:netherrack
2 1 13 minecraft:lava[level="0"]
1 0 13 minecraft:netherrack
1 1 14 minecraft:lava[level="0"]
0 0 14 minecraft:netherrack
0 1 15 minecraft:lava[level="0"]
15 1 1 minecraft:basalt[axis="y"]
14 0 1 minecraft:netherrack
14 1 2 minecraft:basalt[axis="y"]
16 3 0 minecraft:basalt[axis="y"]
15 3 1 minecraft:basalt[axis="y"]
14 3 2 minecraft:basalt[axis="y"]
13 0 2 minecraft:netherrack
13 1 3 minecraft:basalt[axis="y"]
13 3 3 minecraft:basalt[axis="y"]
12 0 3 minecraft:netherrack
12 1 4 minecraft:lava[level="0"]
11 0 4 minecraft:netherrack
11 1 5 minecraft:lava[level="0"]
10 0 5 minecraft:netherrack
10 1 6 minecraft:lava[level="0"]
9 0 6 minecraft:netherrack
9 1 7 minecraft:lava[level="0"]
8 0 7 minecraft:netherrack
8 1 8 minecraft:lava[level="0"]
7 0 8 minecraft:netherrack
7 1 9 minecraft:lava[level="0"]
6 0 9 minecraft:netherrack
6 1 10 minecraft:lava[level="0"]
5 0 10 minecraft:netherrack
5 1 11 minecraft:lava[level="0"]
4 0 11 minecraft:netherrack
4 1 12 minecraft:lava[level="0"]
3 0 12 minecraft:netherrack
3 1 13 minecraft:lava[level="0"]
2 0 13 minecraft:netherrack
2 1 14 minecraft:lava[level="0"]
1 0 14 minecraft:netherrack
1 1 15 minecraft:lava[level="0"]
0 0 15 minecraft:netherrack
0 1 16 minecraft:lava[level="0"]
16 4 0 minecraft:basalt[axis="y"]
15 4 1 minecraft:basalt[axis="y"]
14 4 2 minecraft:basalt[axis="y"]
13 4 3 minecraft:basalt[axis="y"]
13 1 4 minecraft:lava[level="0"]
12 0 4 minecraft:netherrack
12 1 5 minecraft:lava[level="0"]
14 2 4 minecraft:basalt[axis="y"]
13 2 5 minecraft:basalt[axis="y"]
11 0 5 minecraft:netherrack
11 1 6 minecraft:lava[level="0"]
10 0 6 minecraft:netherrack
10 1 7 minecraft:lava[level="0"]
9 0 7 minecraft:netherrack
9 1 8 minecraft:lava[level="0"]
8 0 8 minecraft:netherrack
8 1 9 minecraft:lava[level="0"]
7 0 9 minecraft:netherrack
7 1 10 minecraft:lava[level="0"]
6 0 10 minecraft:netherrack
6 1 11 minecraft:lava[level="0"]
5 0 11 minecraft:netherrack
5 1 12 minecraft:lava[level="0"]
4 0 12 minecraft:netherrack
4 1 13 minecraft:lava[level="0"]
3 0 13 minecraft:netherrack
3 1 14 minecraft:lava[level="0"]
2 0 14 minecraft:netherrack
2 1 15 minecraft:lava[level="0"]
1 0 15 minecraft:netherrack
1 1 16 minecraft:lava[level="0"]
0 0 16 minecraft:netherrack
0 1 17 minecraft:lava[level="0"]
16 5 0 minecraft:basalt[axis="y"]
15 5 1 minecraft:basalt[axis="y"]
14 5 2 minecraft:basalt[axis="y"]
13 5 3 minecraft:basalt[axis="y"]
14 1 4 minecraft:basalt[axis="y"]
13 0 4 minecraft:netherrack
13 1 5 minecraft:basalt[axis="y"]
12 0 5 minecraft:netherrack
12 1 6 minecraft:lava[level="0"]
14 3 4 minecraft:basalt[axis="y"]
13 3 5 minecraft:basalt[axis="y"]
11 0 6 minecraft:netherrack
11 1 7 minecraft:lava[level="0"]
10 0 7 minecraft:netherrack
10 1 8 minecraft:lava[level="0"]
9 0 8 minecraft:netherrack
9 1 9 minecraft:lava[level="0"]
8 0 9 minecraft:netherrack
8 1 10 minecraft:lava[level="0"]
7 0 10 minecraft:netherrack
7 1 11 minecraft:lava[level="0"]
6 0 11 minecraft:netherrack
6 1 12 minecraft:lava[level="0"]
5 0 12 minecraft:netherrack
5 1 13 minecraft:lava[level="0"]
4 0 13 minecraft:netherrack
4 1 14 minecraft:lava[level="0"]
3 0 14 minecraft:netherrack
3 1 15 minecraft:lava[level="0"]
2 0 15 minecraft:netherrack
2 1 16 minecraft:lava[level="0"]
1 0 16 minecraft:netherrack
1 1 17 minecraft:lava[level="0"]
0 0 17 minecraft:netherrack
0 1 18 minecraft:lava[level="0"]
16 6 0 minecraft:basalt[axis="y"]
15 6 1 minecraft:basalt[axis="y"]
14 6 2 minecraft:basalt[axis="y"]
13 6 3 minecraft:basalt[axis="y"]
13 1 6 minecraft:lava[level="0"]
12 0 6 minecraft:netherrack
12 1 7 minecraft:lava[level="0"]
14 4 4 minecraft:basalt[axis="y"]
13 4 5 minecraft:basalt[axis="y"]
14 2 6 minecraft:basalt[axis="y"]
11 0 7 minecraft:netherrack
11 1 8 minecraft:lava[level="0"]
10 0 8 minecraft:netherrack
10 1 9 minecraft:lava[level="0"]
9 0 9 minecraft:netherrack
9 1 10 minecraft:lava[level="0"]
8 0 10 minecraft:netherrack
8 1 11 minecraft:lava[level="0"]
7 0 11 minecraft:netherrack
7 1 12 minecraft:lava[level="0"]
6 0 12 minecraft:netherrack
6 1 13 minecraft:lava[level="0"]
5 0 13 minecraft:netherrack
5 1 14 minecraft:lava[level="0"]
4 0 14 minecraft:netherrack
4 1 15 minecraft:lava[level="0"]
3 0 15 minecraft:netherrack
3 1 16 minecraft:lava[level="0"]
2 0 16 minecraft:netherrack
2 1 17 minecraft:lava[level="0"]
1 0 17 minecraft:netherrack
1 1 18 minecraft:lava[level="0"]
0 0 18 minecraft:netherrack
0 1 19 minecraft:lava[level="0"]
16 7 0 minecraft:basalt[axis="y"]
14 7 2 minecraft:basalt[axis="y"]
14 1 6 minecraft:basalt[axis="y"]
13 0 6 minecraft:netherrack
13 1 7 minecraft:lava[level="0"]
12 0 7 minecraft:netherrack
12 1 8 minecraft:lava[level="0"]
14 5 4 minecraft:basalt[axis="y"]
13 5 5 minecraft:basalt[axis="y"]
14 3 6 minecraft:basalt[axis="y"]
14 2 7 minecraft:basalt[axis="y"]
13 2 8 minecraft:basalt[axis="y"]
12 2 9 minecraft:basalt[axis="y"]
11 0 8 minecraft:netherrack
11 1 9 minecraft:lava[level="0"]
11 2 10 minecraft:basalt[axis="y"]
10 0 9 minecraft:netherrack
10 1 10 minecraft:lava[level="0"]
9 0 10 minecraft:netherrack
9 1 11 minecraft:lava[level="0"]
8 0 11 minecraft:netherrack
8 1 12 minecraft:lava[level="0"]
7 0 12 minecraft:netherrack
7 1 13 minecraft:lava[level="0"]
6 0 13 minecraft:netherrack
6 1 14 minecraft:lava[level="0"]
5 0 14 minecraft:netherrack
5 1 15 minecraft:lava[level="0"]
4 0 15 minecraft:netherrack
4 1 16 minecraft:lava[level="0"]
3 0 16 minecraft:netherrack
3 1 17 minecraft:lava[level="0"]
2 0 17 minecraft:netherrack
2 1 18 minecraft:lava[level="0"]
1 0 18 minecraft:netherrack
1 1 19 minecraft:lava[level="0"]
0 0 19 minecraft:netherrack
0 1 20 minecraft:lava[level="0"]
14 7 3 minecraft:basalt[axis="y"]
14 1 7 minecraft:basalt[axis="y"]
13 0 7 minecraft:netherrack
13 1 8 minecraft:basalt[axis="y"]
12 0 8 minecraft:netherrack
12 1 9 minecraft:basalt[axis="y"]
14 6 4 minecraft:basalt[axis="y"]
13 6 5 minecraft:basalt[axis="y"]
14 4 6 minecraft:basalt[axis="y"]
14 3 7 minecraft:basalt[axis="y"]
13 3 8 minecraft:basalt[axis="y"]
12 3 9 minecraft:basalt[axis="y"]
11 0 9 minecraft:netherrack
11 1 10 minecraft:basalt[axis="y"]
10 0 10 minecraft:netherrack
10 1 11 minecraft:basalt[axis="y"]
11 2 11 minecraft:basalt[axis="y"]
9 0 11 minecraft:netherrack
9 1 12 minecraft:lava[level="0"]
8 0 12 minecraft:netherrack
8 1 13 minecraft:lava[level="0"]
7 0 13 minecraft:netherrack
7 1 14 minecraft:lava[level="0"]
6 0 14 minecraft:netherrack
6 1 15 minecraft:lava[level="0"]
5 0 15 minecraft:netherrack
5 1 16 minecraft:lava[level="0"]
4 0 16 minecraft:netherrack
4 1 17 minecraft:lava[level="0"]
3 0 17 minecraft:netherrack
3 1 18 minecraft:lava[level="0"]
2 0 18 minecraft:netherrack
2 1 19 minecraft:lava[level="0"]
1 0 19 minecraft:netherrack
1 1 20 minecraft:lava[level="0"]
0 0 20 minecraft:netherrack
0 1 21 minecraft:lava[level="0"]
17 7 1 minecraft:basalt[axis="y"]
16 6 1 minecraft:basalt[axis="y"]
16 7 2 minecraft:basalt[axis="y"]
15 6 2 minecraft:basalt[axis="y"]
14 8 3 minecraft:basalt[axis="y"]
14 7 4 minecraft:basalt[axis="y"]
14 5 6 minecraft:basalt[axis="y"]
14 4 7 minecraft:basalt[axis="y"]
13 4 8 minecraft:basalt[axis="y"]
12 3 10 minecraft:basalt[axis="y"]
11 3 11 minecraft:basalt[axis="y"]
11 2 12 minecraft:basalt[axis="y"]
10 1 12 minecraft:lava[level="0"]
9 0 12 minecraft:netherrack
9 1 13 minecraft:lava[level="0"]
8 0 13 minecraft:netherrack
8 1 14 minecraft:lava[level="0"]
7 0 14 minecraft:netherrack
7 1 15 minecraft:lava[level="0"]
6 0 15 minecraft:netherrack
6 1 16 minecraft:lava[level="0"]
5 0 16 minecraft:netherrack
5 1 17 minecraft:lava[level="0"]
4 0 17 minecraft:netherrack
4 1 18 minecraft:lava[level="0"]
3 0 18 minecraft:netherrack
3 1 19 minecraft:lava[level="0"]
2 0 19 minecraft:netherrack
2 1 20 minecraft:lava[level="0"]
1 0 20 minecraft:netherrack
1 1 21 minecraft:lava[level="0"]
0 0 21 minecraft:netherrack
0 1 22 minecraft:lava[level="0"]
15 7 4 minecraft:basalt[axis="y"]
14 7 5 minecraft:basalt[axis="y"]
14 6 6 minecraft:basalt[axis="y"]
14 5 7 minecraft:basalt[axis="y"]
13 5 8 minecraft:basalt[axis="y"]
13 4 9 minecraft:basalt[axis="y"]
11 1 12 minecraft:basalt[axis="y"]
10 0 12 minecraft:netherrack
10 1 13 minecraft:lava[level="0"]
9 0 13 minecraft:netherrack
9 1 14 minecraft:lava[level="0"]
8 0 14 minecraft:netherrack
8 1 15 minecraft:lava[level="0"]
7 0 15 minecraft:netherrack
7 1 16 minecraft:lava[level="0"]
6 0 16 minecraft:netherrack
6 1 17 minecraft:lava[level="0"]
5 0 17 minecraft:netherrack
5 1 18 minecraft:lava[level="0"]
4 0 18 minecraft:netherrack
4 1 19 minecraft:lava[level="0"]
3 0 19 minecraft:netherrack
3 1 20 minecraft:lava[level="0"]
2 0 20 minecraft:netherrack
2 1 21 minecraft:lava[level="0"]
1 0 21 minecraft:netherrack
1 1 22 minecraft:lava[level="0"]
0 0 22 minecraft:netherrack
0 1 23 minecraft:lava[level="0"]
17 6 0 minecraft:basalt[axis="y"]
15 8 4 minecraft:basalt[axis="y"]
16 6 3 minecraft:basalt[axis="y"]
14 6 3 minecraft:basalt[axis="y"]
15 6 4 minecraft:basalt[axis="y"]
14 8 5 minecraft:basalt[axis="y"]
14 6 7 minecraft:basalt[axis="y"]
13 6 8 minecraft:basalt[axis="y"]
13 4 10 minecraft:basalt[axis="y"]
12 4 11 minecraft:basalt[axis="y"]
12 3 12 minecraft:basalt[axis="y"]
11 1 13 minecraft:lava[level="0"]
10 0 13 minecraft:netherrack
10 1 14 minecraft:lava[level="0"]
12 2 13 minecraft:basalt[axis="y"]
9 0 14 minecraft:netherrack
9 1 15 minecraft:lava[level="0"]
8 0 15 minecraft:netherrack
8 1 16 minecraft:lava[level="0"]
7 0 16 minecraft:netherrack
7 1 17 minecraft:lava[level="0"]
6 0 17 minecraft:netherrack
6 1 18 minecraft:lava[level="0"]
5 0 18 minecraft:netherrack
5 1 19 minecraft:lava[level="0"]
4 0 19 minecraft:netherrack
4 1 20 minecraft:lava[level="0"]
3 0 20 minecraft:netherrack
3 1 21 minecraft:lava[level="0"]
2 0 21 minecraft:netherrack
2 1 22 minecraft:lava[level="0"]
1 0 22 minecraft:netherrack
1 1 23 minecraft:lava[level="0"]
0 0 23 minecraft:netherrack
0 1 24 minecraft:lava[level="0"]
19 8 1 minecraft:basalt[axis="y"]
17 6 3 minecraft:basalt[axis="y"]
16 7 5 minecraft:basalt[axis="y"]
14 5 3 minecraft:basalt[axis="y"]
15 5 2 minecraft:basalt[axis="y"]
15 5 4 minecraft:basalt[axis="y"]
14 9 5 minecraft:basalt[axis="y"]
14 7 7 minecraft:basalt[axis="y"]
13 7 8 minecraft:basalt[axis="y"]
14 5 9 minecraft:basalt[axis="y"]
12 4 12 minecraft:basalt[axis="y"]
12 1 13 minecraft:basalt[axis="y"]
11 0 13 minecraft:netherrack
11 1 14 minecraft:lava[level="0"]
10 0 14 minecraft:netherrack
10 1 15 minecraft:lava[level="0"]
9 0 15 minecraft:netherrack
9 1 16 minecraft:lava[level="0"]
8 0 16 minecraft:netherrack
8 1 17 minecraft:lava[level="0"]
7 0 17 minecraft:netherrack
7 1 18 minecraft:lava[level="0"]
6 0 18 minecraft:netherrack
6 1 19 minecraft:lava[level="0"]
5 0 19 minecraft:netherrack
5 1 20 minecraft:lava[level="0"]
4 0 20 minecraft:netherrack
4 1 21 minecraft:lava[level="0"]
3 0 21 minecraft:netherrack
3 1 22 minecraft:lava[level="0"]
2 0 22 minecraft:netherrack
2 1 23 minecraft:lava[level="0"]
1 0 23 minecraft:netherrack
1 1 24 minecraft:lava[level="0"]
0 0 24 minecraft:netherrack
0 1 25 minecraft:lava[level="0"]
19 6 0 minecraft:basalt[axis="y"]
19 7 1 minecraft:basalt[axis="y"]
18 6 1 minecraft:basalt[axis="y"]
18 7 2 minecraft:basalt[axis="y"]
17 6 2 minecraft:lava[level="0"]
18 7 4 minecraft:basalt[axis="y"]
16 6 5 minecraft:basalt[axis="y"]
17 5 3 minecraft:basalt[axis="y"]
16 4 3 minecraft:basalt[axis="y"]
16 5 2 minecraft:basalt[axis="y"]
14 4 3 minecraft:basalt[axis="y"]
15 3 3 minecraft:lava[level="0"]
15 4 2 minecraft:basalt[axis="y"]
15 4 4 minecraft:basalt[axis="y"]
14 8 7 minecraft:basalt[axis="y"]
13 8 8 minecraft:basalt[axis="y"]
15 7 7 minecraft:basalt[axis="y"]
14 5 10 minecraft:basalt[axis="y"]
13 5 11 minecraft:basalt[axis="y"]
12 5 12 minecraft:basalt[axis="y"]
13 3 13 minecraft:basalt[axis="y"]
12 1 14 minecraft:lava[level="0"]
11 0 14 minecraft:netherrack
11 1 15 minecraft:lava[level="0"]
10 0 15 minecraft:netherrack
10 1 16 minecraft:lava[level="0"]
9 0 16 minecraft:netherrack
9 1 17 minecraft:lava[level="0"]
8 0 17 minecraft:netherrack
8 1 18 minecraft:lava[level="0"]
7 0 18 minecraft:netherrack
7 1 19 minecraft:lava[level="0"]
6 0 19 minecraft:netherrack
6 1 20 minecraft:lava[level="0"]
5 0 20 minecraft:netherrack
5 1 21 minecraft:lava[level="0"]
4 0 21 minecraft:netherrack
4 1 22 minecraft:lava[level="0"]
3 0 22 minecraft:netherrack
3 1 23 minecraft:lava[level="0"]
2 0 23 minecraft:netherrack
2 1 24 minecraft:lava[level="0"]
1 0 24 minecraft:netherrack
1 1 25 minecraft:lava[level="0"]
0 0 25 minecraft:netherrack
0 1 26 minecraft:lava[level="0"]
22 8 0 minecraft:blackstone
21 7 0 minecraft:blackstone
21 8 1 minecraft:blackstone
17 5 0 minecraft:basalt[axis="y"]
19 5 0 minecraft:basalt[axis="y"]
18 4 0 minecraft:basalt[axis="y"]
18 5 1 minecraft:basalt[axis="y"]
19 7 2 minecraft:basalt[axis="y"]
16 6 2 minecraft:basalt[axis="y"]
18 6 2 minecraft:basalt[axis="y"]
17 5 2 minecraft:basalt[axis="y"]
17 6 1 minecraft:basalt[axis="y"]
19 6 3 minecraft:basalt[axis="y"]
19 7 4 minecraft:basalt[axis="y"]
18 6 4 minecraft:basalt[axis="y"]
17 5 4 minecraft:basalt[axis="y"]
18 7 5 minecraft:basalt[axis="y"]
17 7 6 minecraft:basalt[axis="y"]
16 5 5 minecraft:basalt[axis="y"]
14 3 3 minecraft:basalt[axis="y"]
16 3 3 minecraft:basalt[axis="y"]
15 2 3 minecraft:basalt[axis="y"]
15 3 2 minecraft:basalt[axis="y"]
15 3 4 minecraft:basalt[axis="y"]
14 9 7 minecraft:basalt[axis="y"]
13 9 8 minecraft:basalt[axis="y"]
15 8 7 minecraft:basalt[axis="y"]
16 7 7 minecraft:basalt[axis="y"]
15 5 6 minecraft:basalt[axis="y"]
15 6 7 minecraft:basalt[axis="y"]
15 6 9 minecraft:basalt[axis="y"]
14 6 10 minecraft:basalt[axis="y"]
13 6 11 minecraft:basalt[axis="y"]
12 6 12 minecraft:basalt[axis="y"]
13 4 13 minecraft:basalt[axis="y"]
13 1 14 minecraft:lava[level="0"]
12 0 14 minecraft:netherrack
12 1 15 minecraft:lava[level="0"]
11 0 15 minecraft:netherrack
11 1 16 minecraft:lava[level="0"]
10 0 16 minecraft:netherrack
10 1 17 minecraft:lava[level="0"]
14 2 14 minecraft:basalt[axis="y"]
13 2 13 minecraft:basalt[axis="y"]
13 2 15 minecraft:basalt[axis="y"]
12 2 16 minecraft:basalt[axis="y"]
9 0 17 minecraft:netherrack
9 1 18 minecraft:lava[level="0"]
8 0 18 minecraft:netherrack
8 1 19 minecraft:lava[level="0"]
7 0 19 minecraft:netherrack
7 1 20 minecraft:lava[level="0"]
6 0 20 minecraft:netherrack
6 1 21 minecraft:lava[level="0"]
5 0 21 minecraft:netherrack
5 1 22 minecraft:lava[level="0"]
4 0 22 minecraft:netherrack
4 1 23 minecraft:lava[level="0"]
3 0 23 minecraft:netherrack
3 1 24 minecraft:lava[level="0"]
2 0 24 minecraft:netherrack
2 1 25 minecraft:lava[level="0"]
1 0 25 minecraft:netherrack
1 1 26 minecraft:lava[level="0"]
0 0 26 minecraft:netherrack
0 1 27 minecraft:lava[level="0"]
21 6 0 minecraft:blackstone
20 5 0 minecraft:blackstone
20 6 1 minecraft:blackstone
21 7 1 minecraft:blackstone
18 8 5 minecraft:basalt[axis="y"]
16 8 7 minecraft:basalt[axis="y"]
15 9 7 minecraft:basalt[axis="y"]
20 6 3 minecraft:blackstone
20 7 4 minecraft:basalt[axis="y"]
19 5 3 minecraft:basalt[axis="y"]
18 4 3 minecraft:lava[level="0"]
18 5 2 minecraft:basalt[axis="y"]
18 5 4 minecraft:basalt[axis="y"]
18 6 5 minecraft:basalt[axis="y"]
17 6 6 minecraft:basalt[axis="y"]
17 4 4 minecraft:basalt[axis="y"]
16 4 5 minecraft:basalt[axis="y"]
14 10 7 minecraft:basalt[axis="y"]
16 6 7 minecraft:basalt[axis="y"]
14 6 5 minecraft:basalt[axis="y"]
15 5 5 minecraft:lava[level="0"]
