30 21 30
12 19 3 minecraft:stone
11 19 4 minecraft:stone
10 19 5 minecraft:stone
9 19 6 minecraft:stone
8 19 7 minecraft:stone
7 19 8 minecraft:stone
6 19 9 minecraft:stone
5 19 10 minecraft:stone
4 19 11 minecraft:stone
3 19 12 minecraft:stone
2 19 13 minecraft:stone
1 19 14 minecraft:stone
0 19 15 minecraft:stone
16 19 0 minecraft:stone
15 19 1 minecraft:stone
14 19 2 minecraft:stone
13 19 3 minecraft:stone
12 19 4 minecraft:stone
11 19 5 minecraft:stone
10 19 6 minecraft:stone
9 19 7 minecraft:stone
8 19 8 minecraft:stone
7 19 9 minecraft:stone
6 19 10 minecraft:stone
5 19 11 minecraft:stone
4 19 12 minecraft:stone
3 19 13 minecraft:stone
2 19 14 minecraft:stone
1 19 15 minecraft:stone
0 19 16 minecraft:stone
17 19 0 minecraft:stone
16 19 1 minecraft:stone
15 19 2 minecraft:stone
14 19 3 minecraft:stone
13 19 4 minecraft:stone
12 19 5 minecraft:stone
11 19 6 minecraft:stone
10 19 7 minecraft:stone
9 19 8 minecraft:stone
8 19 9 minecraft:stone
7 19 10 minecraft:stone
6 19 11 minecraft:stone
5 19 12 minecraft:stone
4 19 13 minecraft:stone
3 19 14 minecraft:stone
2 19 15 minecraft:stone
1 19 16 minecraft:stone
0 19 17 minecraft:stone
18 19 0 minecraft:stone
17 19 1 minecraft:stone
16 19 2 minecraft:stone
15 19 3 minecraft:stone
14 19 4 minecraft:stone
13 19 5 minecraft:stone
12 19 6 minecraft:stone
11 19 7 minecraft:stone
10 19 8 minecraft:stone
9 19 9 minecraft:stone
8 19 10 minecraft:stone
7 19 11 minecraft:stone
6 19 12 minecraft:stone
5 19 13 minecraft:stone
4 19 14 minecraft:stone
3 19 15 minecraft:stone
2 19 16 minecraft:stone
1 19 17 minecraft:stone
0 19 18 minecraft:stone
19 19 0 minecraft:stone
18 19 1 minecraft:stone
17 19 2 minecraft:stone
16 19 3 minecraft:stone
15 19 4 minecraft:stone
14 19 5 minecraft:stone
13 19 6 minecraft:stone
12 19 7 minecraft:stone
11 19 8 minecraft:stone
10 19 9 minecraft:stone
9 19 10 minecraft:stone
8 19 11 minecraft:stone
7 19 12 minecraft:stone
6 19 13 minecraft:stone
5 19 14 minecraft:stone
4 19 15 minecraft:stone
3 19 16 minecraft:stone
2 19 17 minecraft:stone
1 19 18 minecraft:stone
0 19 19 minecraft:stone
20 19 0 minecraft:stone
19 19 1 minecraft:stone
18 19 2 minecraft:stone
17 19 3 minecraft:stone
16 19 4 minecraft:stone
15 19 5 minecraft:stone
14 19 6 minecraft:stone
13 19 7 minecraft:stone
12 19 8 minecraft:stone
11 19 9 minecraft:stone
10 19 10 minecraft:stone
9 19 11 minecraft:stone
8 19 12 minecraft:stone
7 19 13 minecraft:stone
6 19 14 minecraft:stone
5 19 15 minecraft:stone
4 19 16 minecraft:stone
3 19 17 minecraft:stone
2 19 18 minecraft:stone
1 19 19 minecraft:stone
0 19 20 minecraft:stone
21 19 0 minecraft:stone
20 19 1 minecraft:stone
19 19 2 minecraft:stone
18 19 3 minecraft:stone
17 19 4 minecraft:stone
16 19 5 minecraft:stone
15 19 6 minecraft:stone
14 19 7 minecraft:stone
13 19 8 minecraft:stone
12 19 9 minecraft:stone
11 19 10 minecraft:stone
10 19 11 minecraft:stone
9 19 12 minecraft:stone
8 19 13 minecraft:stone
7 19 14 minecraft:stone
6 19 15 minecraft:stone
5 19 16 minecraft:stone
4 19 17 minecraft:stone
3 19 18 minecraft:stone
2 19 19 minecraft:stone
1 19 20 minecraft:stone
0 19 21 minecraft:stone
22 19 0 minecraft:stone
21 19 1 minecraft:stone
20 19 2 minecraft:stone
19 19 3 minecraft:stone
18 19 4 minecraft:stone
17 19 5 minecraft:stone
16 19 6 minecraft:stone
15 19 7 minecraft:stone
14 19 8 minecraft:stone
13 19 9 minecraft:stone
12 19 10 minecraft:stone
11 19 11 minecraft:stone
10 19 12 minecraft:stone
9 19 13 minecraft:stone
8 19 14 minecraft:stone
7 19 15 minecraft:stone
6 19 16 minecraft:stone
5 19 17 minecraft:stone
4 19 18 minecraft:stone
3 19 19 minecraft:stone
2 19 20 minecraft:stone
1 19 21 minecraft:stone
0 19 22 minecraft:stone
23 19 0 minecraft:stone
22 19 1 minecraft:stone
21 19 2 minecraft:stone
20 19 3 minecraft:stone
19 19 4 minecraft:stone
18 19 5 minecraft:stone
17 19 6 minecraft:stone
16 19 7 minecraft:stone
15 19 8 minecraft:stone
14 19 9 minecraft:stone
13 19 10 minecraft:stone
12 19 11 minecraft:stone
11 19 12 minecraft:stone
10 19 13 minecraft:stone
9 19 14 minecraft:stone
8 19 15 minecraft:stone
7 19 16 minecraft:stone
6 19 17 minecraft:stone
5 19 18 minecraft:stone
4 19 19 minecraft:stone
3 19 20 minecraft:stone
2 19 21 minecraft:stone
1 19 22 minecraft:stone
0 19 23 minecraft:stone
24 19 0 minecraft:stone
23 19 1 minecraft:stone
22 19 2 minecraft:stone
21 19 3 minecraft:stone
20 19 4 minecraft:stone
19 19 5 minecraft:stone
18 19 6 minecraft:stone
17 19 7 minecraft:stone
16 19 8 minecraft:stone
15 19 9 minecraft:stone
14 19 10 minecraft:stone
13 19 11 minecraft:stone
12 19 12 minecraft:stone
11 19 13 minecraft:stone
10 19 14 minecraft:stone
9 19 15 minecraft:stone
8 19 16 minecraft:stone
7 19 17 minecraft:stone
6 19 18 minecraft:stone
5 19 19 minecraft:stone
4 19 20 minecraft:stone
3 19 21 minecraft:stone
2 19 22 minecraft:stone
1 19 23 minecraft:stone
0 19 24 minecraft:stone
25 19 0 minecraft:stone
24 19 1 minecraft:stone
23 19 2 minecraft:stone
22 19 3 minecraft:stone
21 19 4 minecraft:stone
20 19 5 minecraft:stone
19 19 6 minecraft:stone
18 19 7 minecraft:stone
17 19 8 minecraft:stone
16 19 9 minecraft:stone
15 19 10 minecraft:stone
14 19 11 minecraft:stone
13 19 12 minecraft:stone
12 19 13 minecraft:stone
11 19 14 minecraft:stone
10 19 15 minecraft:stone
9 19 16 minecraft:stone
8 19 17 minecraft:stone
7 19 18 minecraft:stone
6 19 19 minecraft:stone
5 19 20 minecraft:stone
4 19 21 minecraft:stone
3 19 22 minecraft:stone
2 19 23 minecraft:stone
1 19 24 minecraft:stone
0 19 25 minecraft:stone
26 19 0 minecraft:stone
25 19 1 minecraft:stone
24 19 2 minecraft:stone
23 19 3 minecraft:stone
22 19 4 minecraft:stone
21 19 5 minecraft:stone
20 19 6 minecraft:stone
19 19 7 minecraft:stone
18 19 8 minecraft:stone
17 19 9 minecraft:stone
16 19 10 minecraft:stone
15 19 11 minecraft:stone
14 19 12 minecraft:stone
13 19 13 minecraft:stone
12 19 14 minecraft:stone
11 19 15 minecraft:stone
10 19 16 minecraft:stone
9 19 17 minecraft:stone
8 19 18 minecraft:stone
7 19 19 minecraft:stone
6 19 20 minecraft:stone
5 19 21 minecraft:stone
4 19 22 minecraft:stone
3 19 23 minecraft:stone
2 19 24 minecraft:stone
1 19 25 minecraft:stone
0 19 26 minecraft:stone
27 19 0 minecraft:stone
26 19 1 minecraft:stone
25 19 2 minecraft:stone
24 19 3 minecraft:stone
23 19 4 minecraft:stone
22 19 5 minecraft:stone
21 19 6 minecraft:stone
20 19 7 minecraft:stone
19 19 8 minecraft:stone
18 19 9 minecraft:stone
17 19 10 minecraft:stone
16 19 11 minecraft:stone
15 19 12 minecraft:stone
14 19 13 minecraft:stone
13 19 14 minecraft:stone
12 19 15 minecraft:stone
11 19 16 minecraft:stone
10 19 17 minecraft:stone
9 19 18 minecraft:stone
8 19 19 minecraft:stone
7 19 20 minecraft:stone
6 19 21 minecraft:stone
5 19 22 minecraft:stone
4 19 23 minecraft:stone
3 19 24 minecraft:stone
2 19 25 minecraft:stone
1 19 26 minecraft:stone
0 19 27 minecraft:stone
28 19 0 minecraft:stone
27 19 1 minecraft:stone
26 19 2 minecraft:stone
25 19 3 minecraft:stone
24 19 4 minecraft:stone
23 19 5 minecraft:stone
22 19 6 minecraft:stone
21 19 7 minecraft:stone
20 19 8 minecraft:stone
19 19 9 minecraft:stone
18 19 10 minecraft:stone
17 19 11 minecraft:stone
16 19 12 minecraft:stone
15 19 13 minecraft:stone
14 19 14 minecraft:stone
13 19 15 minecraft:stone
12 19 16 minecraft:stone
11 19 17 minecraft:stone
10 19 18 minecraft:stone
9 19 19 minecraft:stone
8 19 20 minecraft:stone
7 19 21 minecraft:stone
6 19 22 minecraft:stone
5 19 23 minecraft:stone
4 19 24 minecraft:stone
3 19 25 minecraft:stone
2 19 26 minecraft:stone
1 19 27 minecraft:stone
0 19 28 minecraft:stone
29 19 0 minecraft:stone
28 19 1 minecraft:stone
27 19 2 minecraft:stone
26 19 3 minecraft:stone
25 19 4 minecraft:stone
24 19 5 minecraft:stone
23 19 6 minecraft:stone
22 19 7 minecraft:stone
21 19 8 minecraft:stone
20 19 9 minecraft:stone
19 19 10 minecraft:stone
18 19 11 minecraft:stone
17 19 12 minecraft:stone
16 19 13 minecraft:stone
15 19 14 minecraft:stone
14 19 15 minecraft:stone
13 19 16 minecraft:stone
12 19 17 minecraft:stone
11 19 18 minecraft:stone
10 19 19 minecraft:stone
9 19 20 minecraft:stone
8 19 21 minecraft:stone
7 19 22 minecraft:stone
6 19 23 minecraft:stone
5 19 24 minecraft:stone
4 19 25 minecraft:stone
3 19 26 minecraft:stone
2 19 27 minecraft:stone
1 19 28 minecraft:stone
0 19 29 minecraft:stone
29 19 1 minecraft:stone
28 19 2 minecraft:stone
27 19 3 minecraft:stone
26 19 4 minecraft:stone
25 19 5 minecraft:stone
24 19 6 minecraft:stone
23 19 7 minecraft:stone
22 19 8 minecraft:stone
21 19 9 minecraft:stone
20 19 10 minecraft:stone
19 19 11 minecraft:stone
18 19 12 minecraft:stone
17 19 13 minecraft:stone
16 19 14 minecraft:stone
15 19 15 minecraft:stone
14 19 16 minecraft:stone
13 19 17 minecraft:stone
12 19 18 minecraft:stone
11 19 19 minecraft:stone
10 19 20 minecraft:stone
9 19 21 minecraft:stone
8 19 22 minecraft:stone
7 19 23 minecraft:stone
6 19 24 minecraft:stone
5 19 25 minecraft:stone
4 19 26 minecraft:stone
3 19 27 minecraft:stone
2 19 28 minecraft:stone
1 19 29 minecraft:stone
29 19 2 minecraft:stone
28 19 3 minecraft:stone
27 19 4 minecraft:stone
26 19 5 minecraft:stone
25 19 6 minecraft:stone
24 19 7 minecraft:stone
23 19 8 minecraft:stone
22 19 9 minecraft:stone
21 19 10 minecraft:stone
20 19 11 minecraft:stone
19 19 12 minecraft:stone
18 19 13 minecraft:stone
17 19 14 minecraft:stone
16 19 15 minecraft:stone
15 19 16 minecraft:stone
14 19 17 minecraft:stone
13 19 18 minecraft:stone
12 19 19 minecraft:stone
11 19 20 minecraft:stone
10 19 21 minecraft:stone
9 19 22 minecraft:stone
8 19 23 minecraft:stone
7 19 24 minecraft:stone
6 19 25 minecraft:stone
5 19 26 minecraft:stone
4 19 27 minecraft:stone
3 19 28 minecraft:stone
2 19 29 minecraft:stone
29 19 3 minecraft:stone
28 19 4 minecraft:stone
27 19 5 minecraft:stone
26 19 6 minecraft:stone
25 19 7 minecraft:stone
24 19 8 minecraft:stone
23 19 9 minecraft:stone
22 19 10 minecraft:stone
21 19 11 minecraft:stone
20 19 12 minecraft:stone
19 19 13 minecraft:stone
18 19 14 minecraft:stone
17 19 15 minecraft:stone
16 19 16 minecraft:stone
15 19 17 minecraft:stone
14 19 18 minecraft:stone
13 19 19 minecraft:stone
12 19 20 minecraft:stone
11 19 21 minecraft:stone
10 19 22 minecraft:stone
9 19 23 minecraft:stone
8 19 24 minecraft:stone
7 19 25 minecraft:stone
6 19 26 minecraft:stone
5 19 27 minecraft:stone
4 19 28 minecraft:stone
3 19 29 minecraft:stone
29 19 4 minecraft:stone
28 19 5 minecraft:stone
27 19 6 minecraft:stone
26 19 7 minecraft:stone
25 19 8 minecraft:stone
24 19 9 minecraft:stone
23 19 10 minecraft:stone
22 19 11 minecraft:stone
21 19 12 minecraft:stone
20 19 13 minecraft:stone
19 19 14 minecraft:stone
18 19 15 minecraft:stone
17 19 16 minecraft:stone
16 19 17 minecraft:stone
15 19 18 minecraft:stone
14 19 19 minecraft:stone
13 19 20 minecraft:stone
12 19 21 minecraft:stone
11 19 22 minecraft:stone
10 19 23 minecraft:stone
9 19 24 minecraft:stone
8 19 25 minecraft:stone
7 19 26 minecraft:stone
6 19 27 minecraft:stone
5 19 28 minecraft:stone
4 19 29 minecraft:stone
29 19 5 minecraft:stone
28 19 6 minecraft:stone
27 19 7 minecraft:stone
26 19 8 minecraft:stone
25 19 9 minecraft:stone
24 19 10 minecraft:stone
23 19 11 minecraft:stone
22 19 12 minecraft:stone
21 19 13 minecraft:stone
20 19 14 minecraft:stone
19 19 15 minecraft:stone
18 19 16 minecraft:stone
17 19 17 minecraft:stone
16 19 18 minecraft:stone
15 19 19 minecraft:stone
14 19 20 minecraft:stone
13 19 21 minecraft:stone
12 19 22 minecraft:stone
11 19 23 minecraft:stone
10 19 24 minecraft:stone
9 19 25 minecraft:stone
8 19 26 minecraft:stone
7 19 27 minecraft:stone
6 19 28 minecraft:stone
5 19 29 minecraft:stone
29 19 6 minecraft:stone
28 19 7 minecraft:stone
27 19 8 minecraft:stone
26 19 9 minecraft:stone
25 19 10 minecraft:stone
24 19 11 minecraft:stone
23 19 12 minecraft:stone
22 19 13 minecraft:stone
21 19 14 minecraft:stone
20 19 15 minecraft:stone
19 19 16 minecraft:stone
18 19 17 minecraft:stone
17 19 18 minecraft:stone
16 19 19 minecraft:stone
15 19 20 minecraft:stone
14 19 21 minecraft:stone
13 19 22 minecraft:stone
12 19 23 minecraft:stone
11 19 24 minecraft:stone
10 19 25 minecraft:stone
9 19 26 minecraft:stone
8 19 27 minecraft:stone
7 19 28 minecraft:stone
6 19 29 minecraft:stone
29 19 7 minecraft:stone
28 19 8 minecraft:stone
27 19 9 minecraft:stone
26 19 10 minecraft:stone
25 19 11 minecraft:stone
24 19 12 minecraft:stone
23 19 13 minecraft:stone
22 19 14 minecraft:stone
21 19 15 minecraft:stone
20 19 16 minecraft:stone
19 19 17 minecraft:stone
18 19 18 minecraft:stone
17 19 19 minecraft:stone
16 19 20 minecraft:stone
15 19 21 minecraft:stone
14 19 22 minecraft:stone
13 19 23 minecraft:stone
12 19 24 minecraft:stone
11 19 25 minecraft:stone
10 19 26 minecraft:stone
9 19 27 minecraft:stone
8 19 28 minecraft:stone
7 19 29 minecraft:stone
29 19 8 minecraft:stone
28 19 9 minecraft:stone
27 19 10 minecraft:stone
26 19 11 minecraft:stone
25 19 12 minecraft:stone
24 19 13 minecraft:stone
23 19 14 minecraft:stone
22 19 15 minecraft:stone
21 19 16 minecraft:stone
20 19 17 minecraft:stone
19 19 18 minecraft:stone
18 19 19 minecraft:stone
17 19 20 minecraft:stone
16 19 21 minecraft:stone
15 19 22 minecraft:stone
14 19 23 minecraft:stone
13 19 24 minecraft:stone
12 19 25 minecraft:stone
11 19 26 minecraft:stone
10 19 27 minecraft:stone
9 19 28 minecraft:stone
8 19 29 minecraft:stone
29 19 9 minecraft:stone
28 19 10 minecraft:stone
27 19 11 minecraft:stone
26 19 12 minecraft:stone
25 19 13 minecraft:stone
24 19 14 minecraft:stone
23 19 15 minecraft:stone
22 19 16 minecraft:stone
21 19 17 minecraft:stone
20 19 18 minecraft:stone
19 19 19 minecraft:stone
18 19 20 minecraft:stone
17 19 21 minecraft:stone
16 19 22 minecraft:stone
15 19 23 minecraft:stone
14 19 24 minecraft:stone
13 19 25 minecraft:stone
12 19 26 minecraft:stone
11 19 27 minecraft:stone
10 19 28 minecraft:stone
9 19 29 minecraft:stone
29 19 10 minecraft:stone
28 19 11 minecraft:stone
27 19 12 minecraft:stone
26 19 13 minecraft:stone
25 19 14 minecraft:stone
24 19 15 minecraft:stone
23 19 16 minecraft:stone
22 19 17 minecraft:stone
21 19 18 minecraft:stone
20 19 19 minecraft:stone
19 19 20 minecraft:stone
18 19 21 minecraft:stone
17 19 22 minecraft:stone
16 19 23 minecraft:stone
15 19 24 minecraft:stone
14 19 25 minecraft:stone
13 19 26 minecraft:stone
12 19 27 minecraft:stone
11 19 28 minecraft:stone
10 19 29 minecraft:stone
29 19 11 minecraft:stone
28 19 12 minecraft:stone
27 19 13 minecraft:stone
26 19 14 minecraft:stone
25 19 15 minecraft:stone
24 19 16 minecraft:stone
23 19 17 minecraft:stone
22 19 18 minecraft:stone
21 19 19 minecraft:stone
20 19 20 minecraft:stone
19 19 21 minecraft:stone
18 19 22 minecraft:stone
17 19 23 minecraft:stone
16 19 24 minecraft:stone
15 19 25 minecraft:stone
14 19 26 minecraft:stone
13 19 27 minecraft:stone
12 19 28 minecraft:stone
11 19 29 minecraft:stone
29 19 12 minecraft:stone
28 19 13 minecraft:stone
27 19 14 minecraft:stone
26 19 15 minecraft:stone
25 19 16 minecraft:stone
24 19 17 minecraft:stone
23 19 18 minecraft:stone
22 19 19 minecraft:stone
21 19 20 minecraft:stone
20 19 21 minecraft:stone
19 19 22 minecraft:stone
18 19 23 minecraft:stone
17 19 24 minecraft:stone
16 19 25 minecraft:stone
15 19 26 minecraft:stone
14 19 27 minecraft:stone
13 19 28 minecraft:stone
12 19 29 minecraft:stone
29 19 13 minecraft:stone
28 19 14 minecraft:stone
27 19 15 minecraft:stone
26 19 16 minecraft:stone
25 19 17 minecraft:stone
24 19 18 minecraft:stone
23 19 19 minecraft:stone
22 19 20 minecraft:stone
21 19 21 minecraft:stone
20 19 22 minecraft:stone
19 19 23 minecraft:stone
18 19 24 minecraft:stone
17 19 25 minecraft:stone
16 19 26 minecraft:stone
15 19 27 minecraft:stone
14 19 28 minecraft:stone
13 19 29 minecraft:stone
29 19 14 minecraft:stone
28 19 15 minecraft:stone
27 19 16 minecraft:stone
26 19 17 minecraft:stone
25 19 18 minecraft:stone
24 19 19 minecraft:stone
23 19 20 minecraft:stone
22 19 21 minecraft:stone
21 19 22 minecraft:stone
20 19 23 minecraft:stone
19 19 24 minecraft:stone
18 19 25 minecraft:stone
17 19 26 minecraft:stone
16 19 27 minecraft:stone
15 19 28 minecraft:stone
14 19 29 minecraft:stone
29 19 15 minecraft:stone
28 19 16 minecraft:stone
27 19 17 minecraft:stone
26 19 18 minecraft:stone
25 19 19 minecraft:stone
24 19 20 minecraft:stone
23 19 21 minecraft:stone
22 19 22 minecraft:stone
21 19 23 minecraft:stone
20 19 24 minecraft:stone
19 19 25 minecraft:stone
18 19 26 minecraft:stone
17 19 27 minecraft:stone
16 19 28 minecraft:stone
15 19 29 minecraft:stone
29 19 16 minecraft:stone
28 19 17 minecraft:stone
27 19 18 minecraft:stone
26 19 19 minecraft:stone
25 19 20 minecraft:stone
24 19 21 minecraft:stone
23 19 22 minecraft:stone
22 19 23 minecraft:stone
21 19 24 minecraft:stone
20 19 25 minecraft:stone
19 19 26 minecraft:stone
18 19 27 minecraft:stone
17 19 28 minecraft:stone
16 19 29 minecraft:stone
29 19 17 minecraft:stone
28 19 18 minecraft:stone
27 19 19 minecraft:stone
26 19 20 minecraft:stone
25 19 21 minecraft:stone
24 19 22 minecraft:stone
23 19 23 minecraft:stone
22 19 24 minecraft:stone
21 19 25 minecraft:stone
20 19 26 minecraft:stone
19 19 27 minecraft:stone
18 19 28 minecraft:stone
17 19 29 minecraft:stone
29 19 18 minecraft:stone
28 19 19 minecraft:stone
27 19 20 minecraft:stone
26 19 21 minecraft:stone
25 19 22 minecraft:stone
24 19 23 minecraft:stone
23 19 24 minecraft:stone
22 19 25 minecraft:stone
21 19 26 minecraft:stone
20 19 27 minecraft:stone
19 19 28 minecraft:stone
18 19 29 minecraft:stone
29 19 19 minecraft:stone
28 19 20 minecraft:stone
27 19 21 minecraft:stone
26 19 22 minecraft:stone
25 19 23 minecraft:stone
24 19 24 minecraft:stone
23 19 25 minecraft:stone
22 19 26 minecraft:stone
21 19 27 minecraft:stone
20 19 28 minecraft:stone
19 19 29 minecraft:stone
29 19 20 minecraft:stone
28 19 21 minecraft:stone
27 19 22 minecraft:stone
26 19 23 minecraft:stone
25 19 24 minecraft:stone
24 19 25 minecraft:stone
23 19 26 minecraft:stone
22 19 27 minecraft:stone
21 19 28 minecraft:stone
20 19 29 minecraft:stone
29 19 21 minecraft:stone
28 19 22 minecraft:stone
27 19 23 minecraft:stone
26 19 24 minecraft:stone
25 19 25 minecraft:stone
24 19 26 minecraft:stone
23 19 27 minecraft:stone
22 19 28 minecraft:stone
21 19 29 minecraft:stone
29 19 22 minecraft:stone
28 19 23 minecraft:stone
27 19 24 minecraft:stone
26 19 25 minecraft:stone
25 19 26 minecraft:stone
24 19 27 minecraft:stone
23 19 28 minecraft:stone
22 19 29 minecraft:stone
29 19 23 minecraft:stone
28 19 24 minecraft:stone
27 19 25 minecraft:stone
26 19 26 minecraft:stone
25 19 27 minecraft:stone
24 19 28 minecraft:stone
23 19 29 minecraft:stone
29 19 24 minecraft:stone
28 19 25 minecraft:stone
27 19 26 minecraft:stone
26 19 27 minecraft:stone
25 19 28 minecraft:stone
24 19 29 minecraft:stone
29 19 25 minecraft:stone
28 19 26 minecraft:stone
27 19 27 minecraft:stone
26 19 28 minecraft:stone
25 19 29 minecraft:stone
29 19 26 minecraft:stone
28 19 27 minecraft:stone
27 19 28 minecraft:stone
26 19 29 minecraft:stone
29 19 27 minecraft:stone
28 19 28 minecraft:stone
27 19 29 minecraft:stone
29 19 28 minecraft:stone
28 19 29 minecraft:stone
29 19 29 minecraft:stone
3 13 3 minecraft:stone
4 12 3 minecraft:stone
4 13 2 minecraft:torch
3 14 3 minecraft:stone
4 15 3 minecraft:stone
4 14 4 minecraft:stone
3 13 2 minecraft:stone
4 12 2 minecraft:stone
4 13 1 minecraft:stone
3 13 4 minecraft:stone
4 12 4 minecraft:stone
4 13 5 minecraft:stone
5 11 3 minecraft:stone
3 14 2 minecraft:stone
4 14 1 minecraft:stone
5 11 2 minecraft:stone
5 12 1 minecraft:stone
5 11 4 minecraft:stone
5 12 5 minecraft:stone
5 13 0 minecraft:stone
5 13 6 minecraft:stone
3 15 2 minecraft:stone
4 16 2 minecraft:stone
4 15 1 minecraft:stone
9 13 3 minecraft:gravel
8 13 2 minecraft:gravel
7 11 3 minecraft:gravel
7 12 2 minecraft:gravel
7 13 1 minecraft:stone
6 10 3 minecraft:stone
6 11 2 minecraft:stone
6 12 1 minecraft:stone
6 14 1 minecraft:stone
6 13 0 minecraft:stone
4 16 3 minecraft:stone
5 17 3 minecraft:stone
5 16 4 minecraft:stone
5 15 1 minecraft:stone
4 15 4 minecraft:stone
5 15 5 minecraft:stone
5 14 0 minecraft:stone
4 14 5 minecraft:stone
5 14 6 minecraft:stone
9 12 3 minecraft:gravel
8 11 3 minecraft:gravel
8 12 2 minecraft:gravel
7 14 1 minecraft:stone
6 10 4 minecraft:stone
6 17 3 minecraft:stone
6 16 2 minecraft:stone
6 15 1 minecraft:stone
6 14 6 minecraft:stone
6 13 7 minecraft:stone
5 17 2 minecraft:stone
5 16 1 minecraft:stone
9 12 4 minecraft:gravel
8 11 4 minecraft:gravel
10 14 3 minecraft:gravel
9 14 2 minecraft:gravel
8 14 1 minecraft:gravel
10 13 4 minecraft:gravel
7 15 1 minecraft:stone
5 11 5 minecraft:stone
6 10 5 minecraft:stone
6 11 6 minecraft:stone
5 12 6 minecraft:stone
6 12 7 minecraft:stone
6 17 4 minecraft:stone
6 16 5 minecraft:stone
6 15 6 minecraft:stone
8 15 1 minecraft:stone
8 15 5 minecraft:stone
8 10 4 minecraft:gravel
7 9 4 minecraft:stone
7 10 3 minecraft:gravel
7 18 3 minecraft:stone
7 17 2 minecraft:stone
7 17 4 minecraft:stone
7 16 1 minecraft:stone
7 16 5 minecraft:stone
7 15 6 minecraft:stone
7 14 7 minecraft:stone
11 15 3 minecraft:gravel
10 15 2 minecraft:gravel
9 15 1 minecraft:gravel
9 15 5 minecraft:stone
11 14 4 minecraft:gravel
10 14 5 minecraft:stone
8 18 3 minecraft:stone
8 16 1 minecraft:stone
8 16 5 minecraft:stone
8 15 6 minecraft:stone
11 13 5 minecraft:stone
7 9 5 minecraft:stone
6 13 8 minecraft:coal_ore
7 14 8 minecraft:coal_ore
7 13 9 minecraft:coal_ore
